Age,Gender,Calorie_Intake,Sugar_Intake,Physical_Activity,Fast_Food_Frequency,Screen_Time,Height,Weight,BMI
71,Female,2813,11,43,3,2,1.4642846,70.0224543,32.65775594
52,Female,3156,92,85,4,10,1.923540875,95.06757574,25.69387344
33,Male,3227,54,29,3,9,1.542286898,78.46641394,32.98780863
78,Male,2949,91,76,3,10,1.447860505,66.2351543,31.59621857
58,Female,1728,19,164,1,10,1.351476868,92.90250319,50.86396157
53,Female,2704,54,57,2,9,1.56941515,57.99093417,23.54422631
50,Female,1851,46,82,1,4,1.69872146,75.44587654,26.14515144
21,Female,1724,32,162,3,4,1.637420657,73.03506827,27.24023876
50,Female,3489,54,121,3,2,1.627318033,34.05889327,12.86132337
31,Female,1733,50,176,1,9,1.737554193,65.84228771,21.80862046
38,Female,1765,74,134,0,4,1.720027053,96.06528563,32.4710194
65,Female,2357,70,34,3,4,1.542190403,62.73200301,26.37625679
37,Male,1813,15,166,3,7,1.681272715,62.24783433,22.02155165
73,Female,1998,74,5,4,7,1.658322134,78.0789456,28.39201039
25,Female,2376,27,77,2,5,1.578905734,36.42059718,14.60947665
24,Female,2741,100,64,1,1,1.821501903,81.71201869,24.62786028
20,Female,1710,49,109,3,8,1.556741608,64.01778744,26.41603271
34,Female,1598,47,84,0,5,1.580785907,54.21386772,21.69523112
50,Male,3144,54,154,0,6,1.592889804,83.53864811,32.92425662
65,Female,2911,26,138,4,10,1.761202446,76.4459542,24.64540425
29,Male,1844,99,8,0,6,1.780474952,92.30985258,29.1189909
76,Female,2776,22,137,1,10,1.812054604,75.61248723,23.02772123
68,Female,2403,19,42,0,4,1.742911975,72.35321169,23.81808859
39,Male,2023,111,119,4,9,1.638010546,73.4891452,27.38985975
72,Male,1617,99,49,4,3,1.765377524,67.88440515,21.78185339
39,Female,2099,40,112,0,6,1.695027673,55.62469794,19.36038902
63,Male,2355,96,173,3,5,1.635141303,80.05042011,29.94008563
47,Male,1708,59,62,0,6,1.594300461,68.10758657,26.79508554
55,Female,2932,93,176,4,3,1.629381948,82.98026794,31.25568575
55,Female,1980,32,158,3,1,1.592795938,59.93435357,23.62411494
62,Male,2422,54,135,4,9,1.699830895,57.36156246,19.85224085
68,Female,3165,100,167,3,8,1.624483396,71.50990808,27.09790191
71,Female,1828,88,178,0,6,1.708611604,70.77738421,24.24419705
25,Female,2706,47,132,2,3,1.710864877,73.16205103,24.99507537
44,Female,3477,20,158,1,1,1.650894732,68.01439174,24.95525747
44,Male,1916,17,134,3,7,1.595850324,87.10049206,34.20080249
51,Male,2606,87,172,4,7,1.541024178,43.23813713,18.20740569
38,Male,1753,22,46,4,9,1.6370504,61.57570494,22.97657504
47,Female,2444,95,141,2,7,1.685213491,71.36419823,25.12872981
50,Female,1504,43,24,4,2,1.486215406,71.36380396,32.3083273
45,Female,1802,74,84,4,11,1.436667107,66.01984512,31.98616726
64,Female,2479,110,174,4,9,1.635311251,55.45552602,20.736907
50,Female,3059,105,92,3,3,1.542583987,28.28243557,11.88554687
22,Female,3156,84,173,3,1,1.771100045,81.94328341,26.12324802
77,Female,2106,19,172,1,6,1.806588599,72.56498949,22.23353951
78,Male,2951,103,158,2,11,1.528657631,83.69999738,35.81830144
65,Male,2463,85,51,0,6,1.445682045,39.7929842,19.03973656
36,Female,2235,115,126,2,0,1.719078261,55.14154912,18.65896998
21,Female,3274,114,3,1,8,1.674451157,67.086199,23.92699828
52,Female,2750,107,117,3,8,1.697238507,47.28181388,16.41377123
66,Female,3177,98,45,3,4,1.742079376,64.4268783,21.22908178
34,Male,3455,45,156,2,6,1.599784551,83.20709689,32.51152735
61,Female,3086,13,176,0,9,1.626353644,57.59287181,21.77402716
45,Female,1889,30,95,3,7,1.747495832,88.5356591,28.99251746
47,Female,3180,70,0,3,2,1.703531102,57.91189601,19.9557314
46,Female,2349,103,67,2,6,1.895631529,81.60158569,22.70862043
63,Female,3363,47,164,2,4,1.685231959,57.8655051,20.37512938
70,Female,2318,85,77,0,3,1.680798026,90.42326836,32.00730747
23,Female,3087,48,121,0,9,1.755764305,75.15904574,24.38084908
52,Female,1511,98,179,2,1,1.897910565,76.64211274,21.27727377
77,Female,1836,63,118,0,6,1.735776831,55.36181968,18.37479838
58,Male,2106,71,77,1,6,1.615561552,59.82560157,22.92134281
54,Male,3406,28,129,2,9,1.570668345,76.13209024,30.8602025
41,Male,1628,11,20,4,9,1.66946974,78.80124442,28.27326556
46,Male,1510,31,28,0,11,1.518009917,55.39149458,24.03775287
66,Female,1989,103,75,2,7,1.727483777,89.15433749,29.87545456
63,Female,1771,66,81,4,10,1.685714667,72.55164748,25.53166561
70,Male,2880,109,165,1,3,1.712188717,77.80250188,26.53935117
48,Male,2380,12,159,1,9,1.436686472,75.16188959,36.41444415
52,Male,2615,32,168,3,1,1.811642201,49.88398696,15.19904496
77,Female,1508,13,21,4,10,1.515499699,93.03270469,40.50642716
50,Female,2386,37,169,4,2,1.498975334,92.1435635,41.00870272
69,Female,2646,87,139,4,0,1.407898325,65.3616622,32.97467345
78,Female,2275,79,56,1,10,1.577395749,99.59471291,40.02717609
38,Male,1780,79,7,3,11,1.668412656,72.45540874,26.02938214
49,Male,1957,50,155,1,5,1.637708034,72.97437316,27.20804982
40,Male,2435,46,56,2,7,1.733527024,67.07633368,22.32071406
50,Male,1950,16,16,4,9,1.803123104,67.53179225,20.77100543
20,Female,3154,86,20,4,11,1.813247577,98.89069382,30.07746378
35,Female,2930,10,50,3,11,1.619272636,82.74347045,31.55685969
42,Female,3225,97,134,3,11,1.632463221,72.13752822,27.06913926
59,Female,2290,43,53,4,7,1.633519785,62.88844305,23.56796284
48,Male,2311,61,168,1,3,1.600437504,63.06208528,24.62016096
71,Male,1555,19,59,3,3,1.892951704,66.92422499,18.67687806
75,Female,2207,69,43,4,11,1.687481464,54.74521445,19.22507927
20,Female,1878,15,76,2,9,1.710906777,73.27540547,25.03257564
57,Male,3025,77,28,3,11,1.731637012,92.3723534,30.80550189
63,Female,2509,81,170,0,11,1.795672763,88.73001998,27.51795708
41,Female,1522,119,164,2,0,1.62246138,41.20082321,15.65154297
67,Female,3300,57,60,4,5,1.711451597,71.67294891,24.46955276
49,Female,2768,88,60,3,3,1.720575994,37.06150026,12.51916252
64,Female,2271,54,71,3,8,1.462840036,82.75550655,38.67258703
39,Female,2941,21,19,1,1,1.591487239,69.117045,27.28844829
40,Female,1730,112,171,4,7,1.630288392,101.1069995,38.04103719
19,Female,1709,79,55,0,6,1.768753848,76.54493293,24.46705236
44,Male,2685,30,175,4,7,2.069000038,55.84563059,13.04572447
59,Female,2900,119,73,3,1,1.597590144,49.06334146,19.22323066
19,Male,2365,105,142,3,9,1.592525357,70.99248779,27.99237085
43,Male,2693,105,45,0,11,1.703075391,74.33234643,25.62772735
34,Female,2398,100,44,2,8,1.442925331,63.65177332,30.57192547
57,Female,2862,84,41,4,3,1.435826307,67.03934385,32.51815844
50,Female,3325,95,7,4,0,1.633513126,58.74877593,22.01676793
26,Male,2997,45,83,4,5,1.585001316,72.89393849,29.01564049
60,Male,2750,96,13,1,3,1.78405598,63.20496228,19.85794126
71,Female,2372,110,25,0,1,1.60527386,61.9049649,24.02299848
65,Male,1862,32,101,2,0,1.493240174,52.4176655,23.50814408
56,Male,3002,64,40,4,5,1.527853314,95.61994736,40.96237972
46,Female,3078,36,28,2,7,1.79261829,56.87562657,17.6990741
59,Male,1974,107,12,2,2,1.562440939,80.85986974,33.12270662
72,Female,1694,29,97,2,11,1.60865452,66.36394488,25.64523167
43,Female,2432,24,46,3,9,1.613679958,74.85758475,28.74756074
52,Male,2535,51,20,4,7,1.580118694,69.22106816,27.72419051
67,Female,3018,13,94,4,8,1.68664251,62.48932513,21.96644363
42,Female,2283,38,11,4,1,1.862626703,67.00464789,19.31315739
41,Female,2585,64,105,0,3,1.716207918,54.83030742,18.61576459
30,Female,2028,113,23,1,5,1.748556927,95.92029334,31.37263135
77,Male,1770,84,20,1,6,1.534300939,65.58695004,27.86097648
75,Female,2037,58,3,1,3,1.694593045,79.36154984,27.63626199
24,Female,3080,80,24,1,3,1.814180847,80.71964428,24.52551209
74,Male,3421,84,7,3,6,1.622144911,77.53097628,29.46428834
53,Male,2156,63,163,0,6,1.649500215,77.61019314,28.52423535
62,Male,1564,115,33,0,6,1.741643492,51.7570891,17.06284008
37,Male,2361,42,113,3,4,1.833596591,44.5088971,13.23851425
18,Female,3003,103,49,4,3,1.792424969,42.35771034,13.18410053
25,Male,3321,105,90,3,5,1.497881336,54.87437334,24.45765164
63,Male,1989,113,27,1,6,1.690386615,77.05290967,26.96602623
33,Female,2591,46,61,0,9,1.577234561,109.5992261,44.05699966
31,Male,1861,86,92,3,8,1.611449069,98.11092024,37.7819337
29,Female,3335,16,126,1,4,1.493594488,91.22660502,40.89367191
68,Female,3131,33,43,1,5,1.618034105,53.50505314,20.43710879
40,Male,2071,64,159,2,4,1.547918711,85.58499282,35.71916669
32,Female,2494,20,7,4,4,1.63076227,71.94231966,27.05223349
45,Female,2268,104,144,4,2,1.709109396,49.45938925,16.93202986
51,Female,2542,117,139,4,0,1.683908888,95.62167183,33.72245269
19,Male,2044,87,124,0,1,1.756222109,61.76722839,20.02623157
49,Female,2478,53,89,0,6,1.591563068,96.67926889,38.16679145
40,Female,2431,99,105,0,10,1.447270576,79.56551622,37.98616231
39,Female,1590,74,70,0,11,1.841603808,62.14468458,18.32363277
68,Male,2472,15,153,1,3,1.715744687,49.23169558,16.7239734
42,Female,1737,40,100,4,10,1.721323375,74.44668988,25.12583248
75,Female,1961,52,160,0,9,1.714715238,88.3701947,30.05535051
79,Female,2547,116,171,4,2,1.680937954,71.71044625,25.37926606
78,Female,2750,21,31,1,11,1.768981356,85.3842261,27.2854509
39,Female,2350,74,165,0,3,1.571240559,69.90151758,28.31400094
75,Female,2904,61,9,2,7,1.744691701,62.9159346,20.6691807
75,Female,2420,79,78,3,6,1.692727911,65.75923405,22.94998657
39,Female,2406,102,128,0,7,1.665781807,76.96738956,27.73770519
66,Male,2276,39,76,0,0,1.591159931,63.23371992,24.97589523
69,Female,2529,86,74,2,0,1.680109074,62.02643392,21.97363256
59,Female,2069,103,89,1,11,1.62502108,47.77142972,18.09048628
23,Male,2111,85,24,3,3,1.752735746,72.6290804,23.64164314
32,Female,2133,83,51,1,8,1.594533269,63.1947711,24.85501187
71,Male,2880,64,51,2,5,1.526338592,49.96578352,21.44721631
60,Female,2680,48,11,0,1,1.717795725,63.62027175,21.56018507
77,Female,2724,83,45,3,3,1.90286831,70.88194119,19.57573763
54,Male,2748,91,136,1,3,1.680752546,75.46561316,26.71416165
50,Female,2482,15,44,0,8,1.632616671,79.27283127,29.74102387
25,Male,1962,65,35,4,4,1.864622218,72.26585208,20.7850665
70,Female,3302,17,136,2,5,1.705141652,57.57812637,19.80325602
77,Female,2162,93,96,1,2,1.632198253,75.94690012,28.5078349
61,Male,3445,64,167,4,8,1.85589254,58.155457,16.88436846
61,Male,2780,114,161,1,3,1.561494693,60.93896883,24.99275177
22,Male,2489,25,87,1,8,1.610011296,59.54600138,22.97178575
56,Female,3116,11,52,4,3,1.69070088,62.87378138,21.99561065
21,Female,1930,73,108,2,1,1.989070617,82.97014761,20.97111196
23,Male,2377,20,44,2,5,1.538924763,77.47596699,32.71389305
62,Male,1924,97,125,4,7,1.513906567,79.6971706,34.77320794
49,Male,2930,92,96,2,4,1.677168874,87.49076174,31.10345333
69,Female,3135,13,160,3,1,1.828746802,53.36945047,15.95826129
47,Female,1604,12,28,3,0,1.758404196,70.32072287,22.74290324
64,Male,1751,24,165,0,4,1.569230399,67.85703911,27.55633655
52,Female,2144,113,47,4,3,1.512150521,74.85433028,32.73609575
72,Male,2622,77,81,3,9,1.57136279,74.62802179,30.22379535
57,Female,1677,52,58,1,8,1.662517863,47.05553511,17.02464543
69,Female,2788,90,61,2,3,1.687635366,88.57465558,31.09941622
33,Female,2655,18,34,3,11,1.62099213,62.00662671,23.59805954
30,Female,2722,34,174,3,6,1.618011251,72.85597131,27.8292869
67,Female,3228,74,58,4,11,1.617059176,76.33830891,29.1938054
77,Female,2219,113,129,1,11,1.722572299,69.64681314,23.4717965
59,Female,2580,75,88,3,5,1.691842641,52.9993016,18.51612967
47,Male,2391,64,133,1,1,1.724680789,72.0263102,24.21440018
36,Male,1908,54,24,2,3,1.691058427,69.50953471,24.30676462
34,Male,2453,42,52,2,2,1.425624169,69.33133035,34.11296235
73,Female,1761,31,123,2,11,1.651288208,66.55257084,24.40726278
36,Male,2241,51,77,0,11,1.569613516,80.11094905,32.5166965
45,Male,2153,85,113,4,5,1.839817465,94.26790345,27.84930579
75,Female,2074,36,131,2,10,1.512376392,96.57347328,42.22192908
72,Male,1617,20,91,0,6,1.420541933,81.36849523,40.32256663
43,Female,3008,51,55,0,4,1.744849062,80.10773521,26.31229473
54,Female,2470,87,1,4,5,1.679488964,46.88680178,16.62249845
43,Female,2844,87,144,2,3,1.666587293,72.04535689,25.93879904
70,Female,1807,113,47,4,11,1.698593029,77.00986578,26.69117494
79,Female,1989,116,154,4,6,1.638976645,38.8312202,14.45557954
40,Female,2844,31,91,3,3,1.594728108,98.67465675,38.80005369
26,Male,2256,18,101,4,2,1.670026732,68.74879715,24.65007573
29,Female,3416,88,33,0,8,1.522674871,57.05083993,24.60637744
70,Male,2879,106,95,2,2,1.827893821,54.48589925,16.30730498
18,Male,2147,66,168,4,6,1.571728905,73.72644244,29.84475361
75,Female,2107,92,94,0,4,1.504151853,76.2494475,33.70181846
75,Male,2236,40,5,2,11,1.696511239,90.04588037,31.28602343
18,Female,3043,27,5,1,2,1.550804298,56.87535165,23.64885415
64,Male,3049,21,27,0,10,1.793369566,69.20767374,21.51863212
51,Male,1523,49,135,1,4,1.410641538,67.42475196,33.88332502
49,Male,2715,110,128,1,7,1.452001899,63.42223665,30.08203312
79,Male,2252,54,79,3,1,1.605345575,58.78269547,22.80932463
71,Female,2500,58,17,1,4,1.665640543,99.36219977,35.81447846
65,Female,1848,10,79,0,11,1.561281519,83.15945329,34.11529946
42,Female,1524,107,122,4,0,1.618064067,71.48514698,27.30388131
57,Female,2913,16,91,2,6,1.857514121,76.34029512,22.12532133
62,Male,3164,11,174,3,7,1.565870028,84.53921554,34.47837513
70,Male,2514,95,10,2,7,1.456797994,59.51621254,28.0437842
18,Male,2098,13,5,0,6,1.622021414,56.05729021,21.30683454
33,Female,3268,54,141,4,8,1.514112702,65.90766931,28.74878853
78,Female,2300,55,111,1,0,1.718969315,84.12485203,28.4700392
56,Female,2409,93,21,1,4,1.70963736,103.4013791,35.37678254
22,Female,2458,76,158,0,0,1.633982525,66.9310694,25.06876556
39,Female,3091,18,27,0,9,1.695344058,53.31497316,18.54955512
46,Female,2713,91,146,2,6,1.521672272,74.11426811,32.00807605
72,Female,2551,66,114,2,10,1.763337014,68.26853586,21.95583411
20,Male,2040,25,128,2,1,1.581929042,88.19170889,35.24144925
29,Male,1990,60,140,1,1,1.851469505,71.65460447,20.90311339
43,Female,1987,61,178,0,7,1.611235024,77.52487884,29.86230377
33,Female,2290,18,0,3,7,1.595944288,63.89325417,25.08531475
68,Male,1671,92,28,1,0,1.626408854,73.20277621,27.67375503
54,Female,1537,15,140,3,8,1.72026012,51.13655741,17.27998036
39,Female,3468,53,41,2,9,1.823538362,65.37575158,19.6601527
74,Female,1798,88,28,2,9,1.692903906,58.9797109,20.57965195
46,Male,2789,15,93,0,9,1.906414643,73.51150959,20.22649404
31,Female,2550,14,143,4,9,1.551374495,66.27488329,27.53693994
45,Female,2147,102,59,4,9,1.625473554,51.29028361,19.41222357
22,Female,2247,55,104,2,1,1.517035139,76.83507692,33.38629678
64,Female,3280,36,161,4,10,1.589527609,75.77871867,29.99239217
66,Female,2975,54,39,4,8,1.570781313,84.41237294,34.21170017
47,Male,2992,50,92,2,2,1.473975699,66.61057236,30.65931999
63,Male,2608,99,51,0,11,1.762225393,62.18651592,20.02503648
79,Female,2425,37,63,1,0,1.720986882,58.11182923,19.6204709
69,Female,1512,63,3,4,2,1.602018713,75.81436886,29.54039881
22,Male,3093,41,175,3,9,1.688521899,76.04139787,26.67084016
29,Female,1758,98,110,4,9,1.60039862,62.38638939,24.35754509
33,Female,2479,62,17,1,8,1.623094515,67.37890569,25.57621848
43,Male,2623,80,85,1,1,1.710699502,74.67518134,25.51695384
43,Male,2115,39,9,1,2,1.647974089,69.58759769,25.62306544
65,Male,2784,62,114,1,8,1.652034118,70.84206404,25.95692139
38,Female,1777,40,13,3,5,1.420574689,91.17903132,45.18214339
56,Female,2453,21,178,0,1,1.748502053,50.94103298,16.66231936
53,Female,2589,18,117,1,4,1.806406804,65.01405756,19.92398245
50,Female,3124,107,109,1,10,1.77315567,92.55333729,29.4373257
79,Female,2307,76,94,3,0,1.585984681,74.04959516,29.43911242
47,Female,3123,46,98,4,9,1.767234035,57.41150258,18.38276264
54,Female,2901,37,45,4,4,1.701882629,74.58632306,25.75134912
40,Female,3040,119,60,3,8,1.54616147,74.7176496,31.25456859
75,Female,2155,95,129,4,10,1.613730391,84.43175608,32.42230344
27,Male,2640,35,162,2,0,1.638005886,82.21691343,30.64292742
71,Female,2282,92,33,0,9,1.370258281,59.87290245,31.8878649
22,Male,1998,30,92,4,3,1.673349044,71.80575058,25.64402234
53,Female,1704,110,69,3,8,1.515215556,78.6474444,34.25593091
51,Female,2086,19,64,2,1,1.52330552,58.22888002,25.09368287
69,Male,2603,89,162,0,7,1.668723145,70.84200767,25.44030309
48,Male,2541,33,175,1,4,1.608657349,45.036258,17.40344415
27,Female,3252,34,46,4,8,1.530008577,72.42320081,30.93783963
75,Female,3466,61,10,0,0,1.66824196,73.04495291,26.24654441
36,Male,2113,99,114,0,11,1.546989729,63.51584341,26.5403844
75,Female,2499,10,131,1,6,1.546674053,82.93424939,34.66860116
49,Male,2143,62,85,0,11,1.791180281,85.42768232,26.62686431
18,Male,2320,77,32,4,11,1.66922228,55.61718702,19.96092551
73,Male,1557,110,161,2,3,1.689666648,86.442036,30.27770295
22,Male,2635,116,94,4,9,1.838102663,70.90808128,20.98728235
62,Female,2096,87,73,3,3,1.622088587,58.22223147,22.127875
21,Female,3366,33,162,0,11,1.573916881,89.05140833,35.94820465
33,Female,3349,36,27,1,2,1.575783431,71.50362189,28.79618677
41,Female,3151,116,22,3,11,1.872071033,54.67629603,15.60107193
33,Male,1814,36,48,0,7,1.638564257,59.97028702,22.33619401
72,Female,1661,97,75,0,6,1.538329439,71.59215405,30.25288016
19,Male,3321,113,1,2,1,1.666004571,76.5719162,27.58780441
66,Female,3473,74,76,1,1,1.575339652,85.65158602,34.5133408
45,Female,1823,48,99,4,9,1.600798239,75.99328097,29.65527801
49,Male,2217,86,110,0,7,1.845482618,52.13657127,15.30814434
44,Female,2854,93,153,3,4,1.665147507,61.44119298,22.15920712
37,Male,2079,111,144,1,4,1.496517547,103.5510462,46.23712951
41,Female,3445,45,42,4,10,1.597157468,98.95688118,38.79274628
29,Male,2398,85,96,3,4,1.427833341,73.79947807,36.19913996
67,Male,2259,78,58,1,10,1.558956148,81.34112134,33.46897077
52,Male,2001,14,120,2,8,1.770323326,76.64586352,24.45589371
77,Female,1556,90,65,3,10,1.563239376,90.3062211,36.95444616
50,Female,2688,111,73,1,6,1.967089383,80.32904785,20.75986048
50,Male,2689,19,38,4,4,1.336441261,73.11422169,40.93568954
78,Female,1796,25,25,0,7,1.596793363,90.12265037,35.34569435
68,Female,2527,97,149,1,8,1.663546808,76.37018569,27.59648671
60,Female,1909,102,21,3,10,1.657291523,64.19548236,23.37257965
54,Male,2306,62,87,4,2,1.717575501,81.64432599,27.67542727
29,Male,3400,23,28,0,0,1.617050015,81.08272547,31.00854819
20,Female,2629,83,114,4,2,1.800375285,63.33387165,19.53934283
18,Female,2119,38,9,0,8,1.502436812,89.23717983,39.5324204
50,Female,3205,37,109,2,8,1.621447743,79.21641367,30.13070296
57,Male,2278,26,152,2,10,1.516274148,69.5743891,30.26174315
27,Female,2278,78,148,4,2,1.590599905,76.34050349,30.17401596
60,Male,2065,75,117,0,11,1.619149158,87.80942271,33.49403001
61,Female,2497,45,122,0,11,1.724223682,71.87981453,24.17796455
46,Female,1665,113,166,1,1,1.528397768,65.78287488,28.16048043
30,Male,2777,55,65,1,1,1.616598854,57.29898606,21.92514146
29,Female,2287,54,133,2,8,1.652511001,36.44122808,13.34456083
48,Male,2165,112,0,2,2,1.667300057,60.76796817,21.8598504
63,Female,1627,18,27,0,8,1.516652444,62.18718487,27.03514847
19,Female,3009,45,138,0,3,1.678026971,97.83957915,34.74695102
78,Female,1575,14,166,3,1,1.790047099,45.94971576,14.34015722
68,Male,2386,88,123,1,8,1.78861298,66.46272102,20.77520708
67,Male,2744,82,145,0,2,1.61663236,47.99008576,18.36238084
52,Female,2281,98,19,0,1,1.712342052,62.51518462,21.32084796
40,Female,1933,59,75,2,0,1.630528701,108.7407891,40.90115617
34,Female,2134,37,90,4,6,1.777826408,42.65752914,13.49637044
43,Male,3060,36,57,2,9,1.731401899,65.87090413,21.97342955
25,Male,2962,119,177,0,7,1.510818697,45.02483005,19.72547095
46,Female,2958,56,168,1,2,1.631632706,74.90894162,28.13771694
43,Female,3141,42,97,4,6,1.571186632,84.72050268,34.31886949
27,Female,3141,106,145,3,9,1.638581177,45.14846086,16.81539317
43,Female,2114,47,161,2,0,1.51168371,83.56052514,36.56615487
79,Female,2485,17,65,3,8,1.635753939,90.21539641,33.71667286
51,Male,3301,13,102,1,9,1.63149111,84.87517564,31.88682385
68,Male,2025,116,64,4,5,1.634805673,74.66625902,27.93779461
58,Female,2656,45,125,1,2,1.680444227,49.3667987,17.48182462
24,Female,1940,116,104,4,5,1.464962127,95.44512887,44.47346572
